wilayah,tahun,periode,id_periode,nilai,nasional,target,target_makro_rpjmn ,target_rkpd,target_kewilayahan_rkp,versi,satuan,sumber,id_indikator,nama_indikator,
1101,2017,03,201703,2.78,1.83,,,,,2017-07-17,%,Badan Pusat Statistik,39,ind1_kedalaman,
1102,2017,03,201703,5.94,1.83,,,,,2017-07-17,%,Badan Pusat Statistik,39,ind1_kedalaman,
1103,2017,03,201703,2.44,1.83,,,,,2017-07-17,%,Badan Pusat Statistik,39,ind1_kedalaman,
1104,2017,03,201703,1.80,1.83,,,,,2017-07-17,%,Badan Pusat Statistik,39,ind1_kedalaman,
1105,2017,03,201703,2.85,1.83,,,,,2017-07-17,%,Badan Pusat Statistik,39,ind1_kedalaman,
1106,2017,03,201703,3.54,1.83,,,,,2017-07-17,%,Badan Pusat Statistik,39,ind1_kedalaman,
1107,2017,03,201703,4.74,1.83,,,,,2017-07-17,%,Badan Pusat Statistik,39,ind1_kedalaman,
1108,2017,03,201703,3.42,1.83,,,,,2017-07-17,%,Badan Pusat Statistik,39,ind1_kedalaman,
1109,2017,03,201703,4.18,1.83,,,,,2017-07-17,%,Badan Pusat Statistik,39,ind1_kedalaman,
1110,2017,03,201703,2.99,1.83,,,,,2017-07-17,%,Badan Pusat Statistik,39,ind1_kedalaman,
1111,2017,03,201703,3.22,1.83,,,,,2017-07-17,%,Badan Pusat Statistik,39,ind1_kedalaman,
1112,2017,03,201703,2.88,1.83,,,,,2017-07-17,%,Badan Pusat Statistik,39,ind1_kedalaman,
1113,2017,03,201703,4.66,1.83,,,,,2017-07-17,%,Badan Pusat Statistik,39,ind1_kedalaman,
1114,2017,03,201703,2.26,1.83,,,,,2017-07-17,%,Badan Pusat Statistik,39,ind1_kedalaman,
1115,2017,03,201703,2.53,1.83,,,,,2017-07-17,%,Badan Pusat Statistik,39,ind1_kedalaman,
1116,2017,03,201703,2.29,1.83,,,,,2017-07-17,%,Badan Pusat Statistik,39,ind1_kedalaman,
1117,2017,03,201703,3.68,1.83,,,,,2017-07-17,%,Badan Pusat Statistik,39,ind1_kedalaman,
1118,2017,03,201703,3.26,1.83,,,,,2017-07-17,%,Badan Pusat Statistik,39,ind1_kedalaman,
1171,2017,03,201703,1.54,1.83,,,,,2017-07-17,%,Badan Pusat Statistik,39,ind1_kedalaman,
1172,2017,03,201703,2.99,1.83,,,,,2017-07-17,%,Badan Pusat Statistik,39,ind1_kedalaman,
1173,2017,03,201703,1.67,1.83,,,,,2017-07-17,%,Badan Pusat Statistik,39,ind1_kedalaman,
1174,2017,03,201703,1.68,1.83,,,,,2017-07-17,%,Badan Pusat Statistik,39,ind1_kedalaman,
1175,2017,03,201703,3.20,1.83,,,,,2017-07-17,%,Badan Pusat Statistik,39,ind1_kedalaman,
1201,2017,03,201703,2.05,1.83,,,,,2017-07-17,%,Badan Pusat Statistik,39,ind1_kedalaman,
1202,2017,03,201703,1.86,1.83,,,,,2017-07-17,%,Badan Pusat Statistik,39,ind1_kedalaman,
1203,2017,03,201703,1.41,1.83,,,,,2017-07-17,%,Badan Pusat Statistik,39,ind1_kedalaman,
1204,2017,03,201703,2.12,1.83,,,,,2017-07-17,%,Badan Pusat Statistik,39,ind1_kedalaman,
1205,2017,03,201703,1.83,1.83,,,,,2017-07-17,%,Badan Pusat Statistik,39,ind1_kedalaman,
1206,2017,03,201703,1.82,1.83,,,,,2017-07-17,%,Badan Pusat Statistik,39,ind1_kedalaman,
1207,2017,03,201703,1.11,1.83,,,,,2017-07-17,%,Badan Pusat Statistik,39,ind1_kedalaman,
1208,2017,03,201703,2.04,1.83,,,,,2017-07-17,%,Badan Pusat Statistik,39,ind1_kedalaman,
1209,2017,03,201703,1.63,1.83,,,,,2017-07-17,%,Badan Pusat Statistik,39,ind1_kedalaman,
1210,2017,03,201703,1.03,1.83,,,,,2017-07-17,%,Badan Pusat Statistik,39,ind1_kedalaman,
1211,2017,03,201703,1.87,1.83,,,,,2017-07-17,%,Badan Pusat Statistik,39,ind1_kedalaman,
1212,2017,03,201703,0.47,1.83,,,,,2017-07-17,%,Badan Pusat Statistik,39,ind1_kedalaman,
1213,2017,03,201703,1.67,1.83,,,,,2017-07-17,%,Badan Pusat Statistik,39,ind1_kedalaman,
1214,2017,03,201703,2.94,1.83,,,,,2017-07-17,%,Badan Pusat Statistik,39,ind1_kedalaman,
1215,2017,03,201703,1.16,1.83,,,,,2017-07-17,%,Badan Pusat Statistik,39,ind1_kedalaman,
1216,2017,03,201703,1.18,1.83,,,,,2017-07-17,%,Badan Pusat Statistik,39,ind1_kedalaman,
1217,2017,03,201703,2.44,1.83,,,,,2017-07-17,%,Badan Pusat Statistik,39,ind1_kedalaman,
1218,2017,03,201703,1.32,1.83,,,,,2017-07-17,%,Badan Pusat Statistik,39,ind1_kedalaman,
1219,2017,03,201703,1.46,1.83,,,,,2017-07-17,%,Badan Pusat Statistik,39,ind1_kedalaman,
1220,2017,03,201703,1.54,1.83,,,,,2017-07-17,%,Badan Pusat Statistik,39,ind1_kedalaman,
1221,2017,03,201703,1.17,1.83,,,,,2017-07-17,%,Badan Pusat Statistik,39,ind1_kedalaman,
1222,2017,03,201703,1.79,1.83,,,,,2017-07-17,%,Badan Pusat Statistik,39,ind1_kedalaman,
1223,2017,03,201703,1.43,1.83,,,,,2017-07-17,%,Badan Pusat Statistik,39,ind1_kedalaman,
1224,2017,03,201703,5.30,1.83,,,,,2017-07-17,%,Badan Pusat Statistik,39,ind1_kedalaman,
1225,2017,03,201703,4.68,1.83,,,,,2017-07-17,%,Badan Pusat Statistik,39,ind1_kedalaman,
1271,2017,03,201703,2.12,1.83,,,,,2017-07-17,%,Badan Pusat Statistik,39,ind1_kedalaman,
1272,2017,03,201703,1.98,1.83,,,,,2017-07-17,%,Badan Pusat Statistik,39,ind1_kedalaman,
1273,2017,03,201703,1.30,1.83,,,,,2017-07-17,%,Badan Pusat Statistik,39,ind1_kedalaman,
1274,2017,03,201703,2.32,1.83,,,,,2017-07-17,%,Badan Pusat Statistik,39,ind1_kedalaman,
1275,2017,03,201703,1.56,1.83,,,,,2017-07-17,%,Badan Pusat Statistik,39,ind1_kedalaman,
1276,2017,03,201703,1.11,1.83,,,,,2017-07-17,%,Badan Pusat Statistik,39,ind1_kedalaman,
1277,2017,03,201703,1.39,1.83,,,,,2017-07-17,%,Badan Pusat Statistik,39,ind1_kedalaman,
1278,2017,03,201703,3.82,1.83,,,,,2017-07-17,%,Badan Pusat Statistik,39,ind1_kedalaman,
1301,2017,03,201703,2.58,1.83,,,,,2017-07-17,%,Badan Pusat Statistik,39,ind1_kedalaman,
1302,2017,03,201703,1.07,1.83,,,,,2017-07-17,%,Badan Pusat Statistik,39,ind1_kedalaman,
1303,2017,03,201703,1.11,1.83,,,,,2017-07-17,%,Badan Pusat Statistik,39,ind1_kedalaman,
1304,2017,03,201703,1.12,1.83,,,,,2017-07-17,%,Badan Pusat Statistik,39,ind1_kedalaman,
1305,2017,03,201703,0.55,1.83,,,,,2017-07-17,%,Badan Pusat Statistik,39,ind1_kedalaman,
1306,2017,03,201703,1.13,1.83,,,,,2017-07-17,%,Badan Pusat Statistik,39,ind1_kedalaman,
1307,2017,03,201703,0.96,1.83,,,,,2017-07-17,%,Badan Pusat Statistik,39,ind1_kedalaman,
1308,2017,03,201703,1.09,1.83,,,,,2017-07-17,%,Badan Pusat Statistik,39,ind1_kedalaman,
1309,2017,03,201703,0.80,1.83,,,,,2017-07-17,%,Badan Pusat Statistik,39,ind1_kedalaman,
1310,2017,03,201703,0.89,1.83,,,,,2017-07-17,%,Badan Pusat Statistik,39,ind1_kedalaman,
1311,2017,03,201703,0.66,1.83,,,,,2017-07-17,%,Badan Pusat Statistik,39,ind1_kedalaman,
1312,2017,03,201703,1.17,1.83,,,,,2017-07-17,%,Badan Pusat Statistik,39,ind1_kedalaman,
1371,2017,03,201703,0.54,1.83,,,,,2017-07-17,%,Badan Pusat Statistik,39,ind1_kedalaman,
1372,2017,03,201703,0.62,1.83,,,,,2017-07-17,%,Badan Pusat Statistik,39,ind1_kedalaman,
1373,2017,03,201703,0.29,1.83,,,,,2017-07-17,%,Badan Pusat Statistik,39,ind1_kedalaman,
1374,2017,03,201703,0.94,1.83,,,,,2017-07-17,%,Badan Pusat Statistik,39,ind1_kedalaman,
1375,2017,03,201703,0.57,1.83,,,,,2017-07-17,%,Badan Pusat Statistik,39,ind1_kedalaman,
1376,2017,03,201703,0.75,1.83,,,,,2017-07-17,%,Badan Pusat Statistik,39,ind1_kedalaman,
1377,2017,03,201703,0.59,1.83,,,,,2017-07-17,%,Badan Pusat Statistik,39,ind1_kedalaman,
1401,2017,03,201703,1.47,1.83,,,,,2017-07-17,%,Badan Pusat Statistik,39,ind1_kedalaman,
1402,2017,03,201703,1.14,1.83,,,,,2017-07-17,%,Badan Pusat Statistik,39,ind1_kedalaman,
1403,2017,03,201703,1.17,1.83,,,,,2017-07-17,%,Badan Pusat Statistik,39,ind1_kedalaman,
1404,2017,03,201703,1.52,1.83,,,,,2017-07-17,%,Badan Pusat Statistik,39,ind1_kedalaman,
1405,2017,03,201703,0.88,1.83,,,,,2017-07-17,%,Badan Pusat Statistik,39,ind1_kedalaman,
1406,2017,03,201703,1.01,1.83,,,,,2017-07-17,%,Badan Pusat Statistik,39,ind1_kedalaman,
1407,2017,03,201703,1.74,1.83,,,,,2017-07-17,%,Badan Pusat Statistik,39,ind1_kedalaman,
1408,2017,03,201703,0.95,1.83,,,,,2017-07-17,%,Badan Pusat Statistik,39,ind1_kedalaman,
1409,2017,03,201703,1.39,1.83,,,,,2017-07-17,%,Badan Pusat Statistik,39,ind1_kedalaman,
1410,2017,03,201703,6.51,1.83,,,,,2017-07-17,%,Badan Pusat Statistik,39,ind1_kedalaman,
1471,2017,03,201703,0.61,1.83,,,,,2017-07-17,%,Badan Pusat Statistik,39,ind1_kedalaman,
1473,2017,03,201703,0.84,1.83,,,,,2017-07-17,%,Badan Pusat Statistik,39,ind1_kedalaman,
1501,2017,03,201703,1.56,1.83,,,,,2017-07-17,%,Badan Pusat Statistik,39,ind1_kedalaman,
1502,2017,03,201703,1.69,1.83,,,,,2017-07-17,%,Badan Pusat Statistik,39,ind1_kedalaman,
1503,2017,03,201703,2.20,1.83,,,,,2017-07-17,%,Badan Pusat Statistik,39,ind1_kedalaman,
1504,2017,03,201703,1.86,1.83,,,,,2017-07-17,%,Badan Pusat Statistik,39,ind1_kedalaman,
1505,2017,03,201703,0.45,1.83,,,,,2017-07-17,%,Badan Pusat Statistik,39,ind1_kedalaman,
1506,2017,03,201703,2.98,1.83,,,,,2017-07-17,%,Badan Pusat Statistik,39,ind1_kedalaman,
1507,2017,03,201703,2.35,1.83,,,,,2017-07-17,%,Badan Pusat Statistik,39,ind1_kedalaman,
1508,2017,03,201703,0.87,1.83,,,,,2017-07-17,%,Badan Pusat Statistik,39,ind1_kedalaman,
1509,2017,03,201703,1.19,1.83,,,,,2017-07-17,%,Badan Pusat Statistik,39,ind1_kedalaman,
1571,2017,03,201703,1.13,1.83,,,,,2017-07-17,%,Badan Pusat Statistik,39,ind1_kedalaman,
1572,2017,03,201703,0.23,1.83,,,,,2017-07-17,%,Badan Pusat Statistik,39,ind1_kedalaman,
1601,2017,03,201703,2.47,1.83,,,,,2017-07-17,%,Badan Pusat Statistik,39,ind1_kedalaman,
1602,2017,03,201703,2.95,1.83,,,,,2017-07-17,%,Badan Pusat Statistik,39,ind1_kedalaman,
1603,2017,03,201703,2.13,1.83,,,,,2017-07-17,%,Badan Pusat Statistik,39,ind1_kedalaman,
1604,2017,03,201703,2.45,1.83,,,,,2017-07-17,%,Badan Pusat Statistik,39,ind1_kedalaman,
1605,2017,03,201703,2.52,1.83,,,,,2017-07-17,%,Badan Pusat Statistik,39,ind1_kedalaman,
1606,2017,03,201703,1.79,1.83,,,,,2017-07-17,%,Badan Pusat Statistik,39,ind1_kedalaman,
1607,2017,03,201703,1.85,1.83,,,,,2017-07-17,%,Badan Pusat Statistik,39,ind1_kedalaman,
1608,2017,03,201703,1.65,1.83,,,,,2017-07-17,%,Badan Pusat Statistik,39,ind1_kedalaman,
1609,2017,03,201703,1.90,1.83,,,,,2017-07-17,%,Badan Pusat Statistik,39,ind1_kedalaman,
1610,2017,03,201703,1.90,1.83,,,,,2017-07-17,%,Badan Pusat Statistik,39,ind1_kedalaman,
1611,2017,03,201703,1.40,1.83,,,,,2017-07-17,%,Badan Pusat Statistik,39,ind1_kedalaman,
1612,2017,03,201703,2.19,1.83,,,,,2017-07-17,%,Badan Pusat Statistik,39,ind1_kedalaman,
1613,2017,03,201703,3.28,1.83,,,,,2017-07-17,%,Badan Pusat Statistik,39,ind1_kedalaman,
1671,2017,03,201703,1.76,1.83,,,,,2017-07-17,%,Badan Pusat Statistik,39,ind1_kedalaman,
1672,2017,03,201703,1.29,1.83,,,,,2017-07-17,%,Badan Pusat Statistik,39,ind1_kedalaman,
1673,2017,03,201703,1.09,1.83,,,,,2017-07-17,%,Badan Pusat Statistik,39,ind1_kedalaman,
1674,2017,03,201703,2.14,1.83,,,,,2017-07-17,%,Badan Pusat Statistik,39,ind1_kedalaman,
1701,2017,03,201703,3.32,1.83,,,,,2017-07-17,%,Badan Pusat Statistik,39,ind1_kedalaman,
1702,2017,03,201703,2.90,1.83,,,,,2017-07-17,%,Badan Pusat Statistik,39,ind1_kedalaman,
1703,2017,03,201703,1.97,1.83,,,,,2017-07-17,%,Badan Pusat Statistik,39,ind1_kedalaman,
1704,2017,03,201703,4.12,1.83,,,,,2017-07-17,%,Badan Pusat Statistik,39,ind1_kedalaman,
1705,2017,03,201703,3.98,1.83,,,,,2017-07-17,%,Badan Pusat Statistik,39,ind1_kedalaman,
1706,2017,03,201703,1.99,1.83,,,,,2017-07-17,%,Badan Pusat Statistik,39,ind1_kedalaman,
1707,2017,03,201703,1.46,1.83,,,,,2017-07-17,%,Badan Pusat Statistik,39,ind1_kedalaman,
1708,2017,03,201703,1.89,1.83,,,,,2017-07-17,%,Badan Pusat Statistik,39,ind1_kedalaman,
1709,2017,03,201703,1.42,1.83,,,,,2017-07-17,%,Badan Pusat Statistik,39,ind1_kedalaman,
1771,2017,03,201703,4.69,1.83,,,,,2017-07-17,%,Badan Pusat Statistik,39,ind1_kedalaman,
1801,2017,03,201703,2.15,1.83,,,,,2017-07-17,%,Badan Pusat Statistik,39,ind1_kedalaman,
1802,2017,03,201703,1.81,1.83,,,,,2017-07-17,%,Badan Pusat Statistik,39,ind1_kedalaman,
1803,2017,03,201703,2.36,1.83,,,,,2017-07-17,%,Badan Pusat Statistik,39,ind1_kedalaman,
1804,2017,03,201703,2.96,1.83,,,,,2017-07-17,%,Badan Pusat Statistik,39,ind1_kedalaman,
1805,2017,03,201703,1.99,1.83,,,,,2017-07-17,%,Badan Pusat Statistik,39,ind1_kedalaman,
1806,2017,03,201703,4.19,1.83,,,,,2017-07-17,%,Badan Pusat Statistik,39,ind1_kedalaman,
1807,2017,03,201703,2.05,1.83,,,,,2017-07-17,%,Badan Pusat Statistik,39,ind1_kedalaman,
1808,2017,03,201703,1.53,1.83,,,,,2017-07-17,%,Badan Pusat Statistik,39,ind1_kedalaman,
1809,2017,03,201703,3.31,1.83,,,,,2017-07-17,%,Badan Pusat Statistik,39,ind1_kedalaman,
1810,2017,03,201703,1.71,1.83,,,,,2017-07-17,%,Badan Pusat Statistik,39,ind1_kedalaman,
1811,2017,03,201703,1.13,1.83,,,,,2017-07-17,%,Badan Pusat Statistik,39,ind1_kedalaman,
1812,2017,03,201703,1.08,1.83,,,,,2017-07-17,%,Badan Pusat Statistik,39,ind1_kedalaman,
1813,2017,03,201703,2.08,1.83,,,,,2017-07-17,%,Badan Pusat Statistik,39,ind1_kedalaman,
1871,2017,03,201703,1.48,1.83,,,,,2017-07-17,%,Badan Pusat Statistik,39,ind1_kedalaman,
1872,2017,03,201703,1.92,1.83,,,,,2017-07-17,%,Badan Pusat Statistik,39,ind1_kedalaman,
1901,2017,03,201703,0.42,1.83,,,,,2017-07-17,%,Badan Pusat Statistik,39,ind1_kedalaman,
1902,2017,03,201703,1.14,1.83,,,,,2017-07-17,%,Badan Pusat Statistik,39,ind1_kedalaman,
1903,2017,03,201703,0.16,1.83,,,,,2017-07-17,%,Badan Pusat Statistik,39,ind1_kedalaman,
1904,2017,03,201703,0.57,1.83,,,,,2017-07-17,%,Badan Pusat Statistik,39,ind1_kedalaman,
1905,2017,03,201703,0.19,1.83,,,,,2017-07-17,%,Badan Pusat Statistik,39,ind1_kedalaman,
1906,2017,03,201703,0.79,1.83,,,,,2017-07-17,%,Badan Pusat Statistik,39,ind1_kedalaman,
1971,2017,03,201703,0.57,1.83,,,,,2017-07-17,%,Badan Pusat Statistik,39,ind1_kedalaman,
2101,2017,03,201703,0.86,1.83,,,,,2017-07-17,%,Badan Pusat Statistik,39,ind1_kedalaman,
2102,2017,03,201703,0.87,1.83,,,,,2017-07-17,%,Badan Pusat Statistik,39,ind1_kedalaman,
2103,2017,03,201703,0.43,1.83,,,,,2017-07-17,%,Badan Pusat Statistik,39,ind1_kedalaman,
2104,2017,03,201703,1.58,1.83,,,,,2017-07-17,%,Badan Pusat Statistik,39,ind1_kedalaman,
2105,2017,03,201703,1.22,1.83,,,,,2017-07-17,%,Badan Pusat Statistik,39,ind1_kedalaman,
2171,2017,03,201703,0.79,1.83,,,,,2017-07-17,%,Badan Pusat Statistik,39,ind1_kedalaman,
2172,2017,03,201703,1.76,1.83,,,,,2017-07-17,%,Badan Pusat Statistik,39,ind1_kedalaman,
3101,2017,03,201703,2.09,1.83,,,,,2017-07-17,%,Badan Pusat Statistik,39,ind1_kedalaman,
3171,2017,03,201703,0.38,1.83,,,,,2017-07-17,%,Badan Pusat Statistik,39,ind1_kedalaman,
3172,2017,03,201703,0.46,1.83,,,,,2017-07-17,%,Badan Pusat Statistik,39,ind1_kedalaman,
3173,2017,03,201703,0.33,1.83,,,,,2017-07-17,%,Badan Pusat Statistik,39,ind1_kedalaman,
3174,2017,03,201703,0.40,1.83,,,,,2017-07-17,%,Badan Pusat Statistik,39,ind1_kedalaman,
3175,2017,03,201703,0.83,1.83,,,,,2017-07-17,%,Badan Pusat Statistik,39,ind1_kedalaman,
3201,2017,03,201703,1.35,1.83,,,,,2017-07-17,%,Badan Pusat Statistik,39,ind1_kedalaman,
3202,2017,03,201703,1.00,1.83,,,,,2017-07-17,%,Badan Pusat Statistik,39,ind1_kedalaman,
3203,2017,03,201703,1.50,1.83,,,,,2017-07-17,%,Badan Pusat Statistik,39,ind1_kedalaman,
3204,2017,03,201703,1.12,1.83,,,,,2017-07-17,%,Badan Pusat Statistik,39,ind1_kedalaman,
3205,2017,03,201703,1.72,1.83,,,,,2017-07-17,%,Badan Pusat Statistik,39,ind1_kedalaman,
3206,2017,03,201703,1.36,1.83,,,,,2017-07-17,%,Badan Pusat Statistik,39,ind1_kedalaman,
3207,2017,03,201703,1.22,1.83,,,,,2017-07-17,%,Badan Pusat Statistik,39,ind1_kedalaman,
3208,2017,03,201703,2.00,1.83,,,,,2017-07-17,%,Badan Pusat Statistik,39,ind1_kedalaman,
3209,2017,03,201703,2.13,1.83,,,,,2017-07-17,%,Badan Pusat Statistik,39,ind1_kedalaman,
3210,2017,03,201703,1.93,1.83,,,,,2017-07-17,%,Badan Pusat Statistik,39,ind1_kedalaman,
3211,2017,03,201703,1.97,1.83,,,,,2017-07-17,%,Badan Pusat Statistik,39,ind1_kedalaman,
3212,2017,03,201703,2.34,1.83,,,,,2017-07-17,%,Badan Pusat Statistik,39,ind1_kedalaman,
3213,2017,03,201703,2.20,1.83,,,,,2017-07-17,%,Badan Pusat Statistik,39,ind1_kedalaman,
3214,2017,03,201703,1.05,1.83,,,,,2017-07-17,%,Badan Pusat Statistik,39,ind1_kedalaman,
3215,2017,03,201703,1.54,1.83,,,,,2017-07-17,%,Badan Pusat Statistik,39,ind1_kedalaman,
3216,2017,03,201703,0.81,1.83,,,,,2017-07-17,%,Badan Pusat Statistik,39,ind1_kedalaman,
3217,2017,03,201703,2.32,1.83,,,,,2017-07-17,%,Badan Pusat Statistik,39,ind1_kedalaman,
3218,2017,03,201703,1.48,1.83,,,,,2017-07-17,%,Badan Pusat Statistik,39,ind1_kedalaman,
3271,2017,03,201703,0.99,1.83,,,,,2017-07-17,%,Badan Pusat Statistik,39,ind1_kedalaman,
3272,2017,03,201703,1.75,1.83,,,,,2017-07-17,%,Badan Pusat Statistik,39,ind1_kedalaman,
3273,2017,03,201703,0.68,1.83,,,,,2017-07-17,%,Badan Pusat Statistik,39,ind1_kedalaman,
3274,2017,03,201703,1.56,1.83,,,,,2017-07-17,%,Badan Pusat Statistik,39,ind1_kedalaman,
3275,2017,03,201703,0.82,1.83,,,,,2017-07-17,%,Badan Pusat Statistik,39,ind1_kedalaman,
3276,2017,03,201703,0.25,1.83,,,,,2017-07-17,%,Badan Pusat Statistik,39,ind1_kedalaman,
3277,2017,03,201703,1.10,1.83,,,,,2017-07-17,%,Badan Pusat Statistik,39,ind1_kedalaman,
3278,2017,03,201703,2.01,1.83,,,,,2017-07-17,%,Badan Pusat Statistik,39,ind1_kedalaman,
3279,2017,03,201703,0.54,1.83,,,,,2017-07-17,%,Badan Pusat Statistik,39,ind1_kedalaman,
3301,2017,03,201703,1.98,1.83,,,,,2017-07-17,%,Badan Pusat Statistik,39,ind1_kedalaman,
3302,2017,03,201703,3.19,1.83,,,,,2017-07-17,%,Badan Pusat Statistik,39,ind1_kedalaman,
3303,2017,03,201703,2.79,1.83,,,,,2017-07-17,%,Badan Pusat Statistik,39,ind1_kedalaman,
3304,2017,03,201703,3.25,1.83,,,,,2017-07-17,%,Badan Pusat Statistik,39,ind1_kedalaman,
3305,2017,03,201703,3.62,1.83,,,,,2017-07-17,%,Badan Pusat Statistik,39,ind1_kedalaman,
3306,2017,03,201703,2.25,1.83,,,,,2017-07-17,%,Badan Pusat Statistik,39,ind1_kedalaman,
3307,2017,03,201703,3.85,1.83,,,,,2017-07-17,%,Badan Pusat Statistik,39,ind1_kedalaman,
3308,2017,03,201703,1.67,1.83,,,,,2017-07-17,%,Badan Pusat Statistik,39,ind1_kedalaman,
3309,2017,03,201703,1.96,1.83,,,,,2017-07-17,%,Badan Pusat Statistik,39,ind1_kedalaman,
3310,2017,03,201703,2.46,1.83,,,,,2017-07-17,%,Badan Pusat Statistik,39,ind1_kedalaman,
3311,2017,03,201703,0.93,1.83,,,,,2017-07-17,%,Badan Pusat Statistik,39,ind1_kedalaman,
3312,2017,03,201703,1.80,1.83,,,,,2017-07-17,%,Badan Pusat Statistik,39,ind1_kedalaman,
3313,2017,03,201703,1.85,1.83,,,,,2017-07-17,%,Badan Pusat Statistik,39,ind1_kedalaman,
3314,2017,03,201703,1.93,1.83,,,,,2017-07-17,%,Badan Pusat Statistik,39,ind1_kedalaman,
3315,2017,03,201703,2.03,1.83,,,,,2017-07-17,%,Badan Pusat Statistik,39,ind1_kedalaman,
3316,2017,03,201703,1.53,1.83,,,,,2017-07-17,%,Badan Pusat Statistik,39,ind1_kedalaman,
3317,2017,03,201703,3.24,1.83,,,,,2017-07-17,%,Badan Pusat Statistik,39,ind1_kedalaman,
3318,2017,03,201703,1.44,1.83,,,,,2017-07-17,%,Badan Pusat Statistik,39,ind1_kedalaman,
3319,2017,03,201703,1.00,1.83,,,,,2017-07-17,%,Badan Pusat Statistik,39,ind1_kedalaman,
3320,2017,03,201703,0.98,1.83,,,,,2017-07-17,%,Badan Pusat Statistik,39,ind1_kedalaman,
3321,2017,03,201703,2.20,1.83,,,,,2017-07-17,%,Badan Pusat Statistik,39,ind1_kedalaman,
3322,2017,03,201703,1.10,1.83,,,,,2017-07-17,%,Badan Pusat Statistik,39,ind1_kedalaman,
3323,2017,03,201703,1.81,1.83,,,,,2017-07-17,%,Badan Pusat Statistik,39,ind1_kedalaman,
3324,2017,03,201703,1.69,1.83,,,,,2017-07-17,%,Badan Pusat Statistik,39,ind1_kedalaman,
3325,2017,03,201703,1.51,1.83,,,,,2017-07-17,%,Badan Pusat Statistik,39,ind1_kedalaman,
3326,2017,03,201703,1.73,1.83,,,,,2017-07-17,%,Badan Pusat Statistik,39,ind1_kedalaman,
3327,2017,03,201703,3.52,1.83,,,,,2017-07-17,%,Badan Pusat Statistik,39,ind1_kedalaman,
3328,2017,03,201703,1.27,1.83,,,,,2017-07-17,%,Badan Pusat Statistik,39,ind1_kedalaman,
3329,2017,03,201703,3.06,1.83,,,,,2017-07-17,%,Badan Pusat Statistik,39,ind1_kedalaman,
3371,2017,03,201703,1.30,1.83,,,,,2017-07-17,%,Badan Pusat Statistik,39,ind1_kedalaman,
3372,2017,03,201703,1.87,1.83,,,,,2017-07-17,%,Badan Pusat Statistik,39,ind1_kedalaman,
3373,2017,03,201703,0.85,1.83,,,,,2017-07-17,%,Badan Pusat Statistik,39,ind1_kedalaman,
3374,2017,03,201703,0.54,1.83,,,,,2017-07-17,%,Badan Pusat Statistik,39,ind1_kedalaman,
3375,2017,03,201703,0.92,1.83,,,,,2017-07-17,%,Badan Pusat Statistik,39,ind1_kedalaman,
3376,2017,03,201703,1.42,1.83,,,,,2017-07-17,%,Badan Pusat Statistik,39,ind1_kedalaman,
3401,2017,03,201703,2.79,1.83,,,,,2017-07-17,%,Badan Pusat Statistik,39,ind1_kedalaman,
3402,2017,03,201703,2.21,1.83,,,,,2017-07-17,%,Badan Pusat Statistik,39,ind1_kedalaman,
3403,2017,03,201703,3.36,1.83,,,,,2017-07-17,%,Badan Pusat Statistik,39,ind1_kedalaman,
3404,2017,03,201703,1.23,1.83,,,,,2017-07-17,%,Badan Pusat Statistik,39,ind1_kedalaman,
3471,2017,03,201703,1.58,1.83,,,,,2017-07-17,%,Badan Pusat Statistik,39,ind1_kedalaman,
3501,2017,03,201703,2.14,1.83,,,,,2017-07-17,%,Badan Pusat Statistik,39,ind1_kedalaman,
3502,2017,03,201703,1.41,1.83,,,,,2017-07-17,%,Badan Pusat Statistik,39,ind1_kedalaman,
3503,2017,03,201703,1.71,1.83,,,,,2017-07-17,%,Badan Pusat Statistik,39,ind1_kedalaman,
3504,2017,03,201703,0.82,1.83,,,,,2017-07-17,%,Badan Pusat Statistik,39,ind1_kedalaman,
3505,2017,03,201703,1.16,1.83,,,,,2017-07-17,%,Badan Pusat Statistik,39,ind1_kedalaman,
3506,2017,03,201703,1.75,1.83,,,,,2017-07-17,%,Badan Pusat Statistik,39,ind1_kedalaman,
3507,2017,03,201703,1.83,1.83,,,,,2017-07-17,%,Badan Pusat Statistik,39,ind1_kedalaman,
3508,2017,03,201703,1.60,1.83,,,,,2017-07-17,%,Badan Pusat Statistik,39,ind1_kedalaman,
3509,2017,03,201703,1.33,1.83,,,,,2017-07-17,%,Badan Pusat Statistik,39,ind1_kedalaman,
3510,2017,03,201703,1.15,1.83,,,,,2017-07-17,%,Badan Pusat Statistik,39,ind1_kedalaman,
3511,2017,03,201703,2.11,1.83,,,,,2017-07-17,%,Badan Pusat Statistik,39,ind1_kedalaman,
3512,2017,03,201703,1.77,1.83,,,,,2017-07-17,%,Badan Pusat Statistik,39,ind1_kedalaman,
3513,2017,03,201703,3.34,1.83,,,,,2017-07-17,%,Badan Pusat Statistik,39,ind1_kedalaman,
3514,2017,03,201703,1.67,1.83,,,,,2017-07-17,%,Badan Pusat Statistik,39,ind1_kedalaman,
3515,2017,03,201703,1.05,1.83,,,,,2017-07-17,%,Badan Pusat Statistik,39,ind1_kedalaman,
3516,2017,03,201703,1.70,1.83,,,,,2017-07-17,%,Badan Pusat Statistik,39,ind1_kedalaman,
3517,2017,03,201703,1.63,1.83,,,,,2017-07-17,%,Badan Pusat Statistik,39,ind1_kedalaman,
