wilayah,tahun,periode,id_periode,nilai,nasional,target,target_makro_rpjmn ,target_rkpd,target_kewilayahan_rkp,versi,satuan,sumber,id_indikator,nama_indikator,,,,
6207,2022,00,202200,40471600,42463890.15,,,,,2023-07-03,Rp,Badan Pusat Statistik,3,ind1_pdrbkapita_adhk,,,,
6208,2022,00,202200,37787000,42463890.15,,,,,2023-07-03,Rp,Badan Pusat Statistik,3,ind1_pdrbkapita_adhk,,,,
6209,2022,00,202200,32776500,42463890.15,,,,,2023-07-03,Rp,Badan Pusat Statistik,3,ind1_pdrbkapita_adhk,,,,
6210,2022,00,202200,27642500,42463890.15,,,,,2023-07-03,Rp,Badan Pusat Statistik,3,ind1_pdrbkapita_adhk,,,,
6211,2022,00,202200,28465400,42463890.15,,,,,2023-07-03,Rp,Badan Pusat Statistik,3,ind1_pdrbkapita_adhk,,,,
6212,2022,00,202200,49044100,42463890.15,,,,,2023-07-03,Rp,Badan Pusat Statistik,3,ind1_pdrbkapita_adhk,,,,
6213,2022,00,202200,56352400,42463890.15,,,,,2023-07-03,Rp,Badan Pusat Statistik,3,ind1_pdrbkapita_adhk,,,,
6301,2022,00,202200,30615000,42463890.15,,,,,2023-07-03,Rp,Badan Pusat Statistik,3,ind1_pdrbkapita_adhk,,,,
6302,2022,00,202200,55972000,42463890.15,,,,,2023-07-03,Rp,Badan Pusat Statistik,3,ind1_pdrbkapita_adhk,,,,
6303,2022,00,202200,21816000,42463890.15,,,,,2023-07-03,Rp,Badan Pusat Statistik,3,ind1_pdrbkapita_adhk,,,,
6304,2022,00,202200,19131000,42463890.15,,,,,2023-07-03,Rp,Badan Pusat Statistik,3,ind1_pdrbkapita_adhk,,,,
6305,2022,00,202200,35447000,42463890.15,,,,,2023-07-03,Rp,Badan Pusat Statistik,3,ind1_pdrbkapita_adhk,,,,
6306,2022,00,202200,21703000,42463890.15,,,,,2023-07-03,Rp,Badan Pusat Statistik,3,ind1_pdrbkapita_adhk,,,,
6307,2022,00,202200,19669000,42463890.15,,,,,2023-07-03,Rp,Badan Pusat Statistik,3,ind1_pdrbkapita_adhk,,,,
6308,2022,00,202200,15345000,42463890.15,,,,,2023-07-03,Rp,Badan Pusat Statistik,3,ind1_pdrbkapita_adhk,,,,
6309,2022,00,202200,60249000,42463890.15,,,,,2023-07-03,Rp,Badan Pusat Statistik,3,ind1_pdrbkapita_adhk,,,,
6310,2022,00,202200,50498000,42463890.15,,,,,2023-07-03,Rp,Badan Pusat Statistik,3,ind1_pdrbkapita_adhk,,,,
6311,2022,00,202200,74154000,42463890.15,,,,,2023-07-03,Rp,Badan Pusat Statistik,3,ind1_pdrbkapita_adhk,,,,
6401,2022,00,202200,132041000,42463890.15,,,,,2023-07-03,Rp,Badan Pusat Statistik,3,ind1_pdrbkapita_adhk,,,,
6402,2022,00,202200,128045000,42463890.15,,,,,2023-07-03,Rp,Badan Pusat Statistik,3,ind1_pdrbkapita_adhk,,,,
6403,2022,00,202200,174488000,42463890.15,,,,,2023-07-03,Rp,Badan Pusat Statistik,3,ind1_pdrbkapita_adhk,,,,
6404,2022,00,202200,207274000,42463890.15,,,,,2023-07-03,Rp,Badan Pusat Statistik,3,ind1_pdrbkapita_adhk,,,,
6405,2022,00,202200,115808000,42463890.15,,,,,2023-07-03,Rp,Badan Pusat Statistik,3,ind1_pdrbkapita_adhk,,,,
6409,2022,00,202200,40612000,42463890.15,,,,,2023-07-03,Rp,Badan Pusat Statistik,3,ind1_pdrbkapita_adhk,,,,
6411,2022,00,202200,53749000,42463890.15,,,,,2023-07-03,Rp,Badan Pusat Statistik,3,ind1_pdrbkapita_adhk,,,,
6501,2022,00,202200,100673550,42463890.15,,,,,2023-07-03,Rp,Badan Pusat Statistik,3,ind1_pdrbkapita_adhk,,,,
6502,2022,00,202200,80203270,42463890.15,,,,,2023-07-03,Rp,Badan Pusat Statistik,3,ind1_pdrbkapita_adhk,,,,
6503,2022,00,202200,145284820,42463890.15,,,,,2023-07-03,Rp,Badan Pusat Statistik,3,ind1_pdrbkapita_adhk,,,,
6504,2022,00,202200,82584890,42463890.15,,,,,2023-07-03,Rp,Badan Pusat Statistik,3,ind1_pdrbkapita_adhk,,,,
7101,2022,00,202200,23878000,42463890.15,,,,,2023-07-03,Rp,Badan Pusat Statistik,3,ind1_pdrbkapita_adhk,,,,
7102,2022,00,202200,36575000,42463890.15,,,,,2023-07-03,Rp,Badan Pusat Statistik,3,ind1_pdrbkapita_adhk,,,,
7103,2022,00,202200,24113000,42463890.15,,,,,2023-07-03,Rp,Badan Pusat Statistik,3,ind1_pdrbkapita_adhk,,,,
7104,2022,00,202200,18342000,42463890.15,,,,,2023-07-03,Rp,Badan Pusat Statistik,3,ind1_pdrbkapita_adhk,,,,
7105,2022,00,202200,27790000,42463890.15,,,,,2023-07-03,Rp,Badan Pusat Statistik,3,ind1_pdrbkapita_adhk,,,,
7106,2022,00,202200,45046000,42463890.15,,,,,2023-07-03,Rp,Badan Pusat Statistik,3,ind1_pdrbkapita_adhk,,,,
7107,2022,00,202200,21836000,42463890.15,,,,,2023-07-03,Rp,Badan Pusat Statistik,3,ind1_pdrbkapita_adhk,,,,
7108,2022,00,202200,24397000,42463890.15,,,,,2023-07-03,Rp,Badan Pusat Statistik,3,ind1_pdrbkapita_adhk,,,,
7109,2022,00,202200,33631000,42463890.15,,,,,2023-07-03,Rp,Badan Pusat Statistik,3,ind1_pdrbkapita_adhk,,,,
7110,2022,00,202200,20412000,42463890.15,,,,,2023-07-03,Rp,Badan Pusat Statistik,3,ind1_pdrbkapita_adhk,,,,
7111,2022,00,202200,22093000,42463890.15,,,,,2023-07-03,Rp,Badan Pusat Statistik,3,ind1_pdrbkapita_adhk,,,,
7201,2022,00,202200,23227000,42463890.15,,,,,2023-07-03,Rp,Badan Pusat Statistik,3,ind1_pdrbkapita_adhk,,,,
7202,2022,00,202200,54397000,42463890.15,,,,,2023-07-03,Rp,Badan Pusat Statistik,3,ind1_pdrbkapita_adhk,,,,
7203,2022,00,202200,400102000,42463890.15,,,,,2023-07-03,Rp,Badan Pusat Statistik,3,ind1_pdrbkapita_adhk,,,,
7204,2022,00,202200,26762000,42463890.15,,,,,2023-07-03,Rp,Badan Pusat Statistik,3,ind1_pdrbkapita_adhk,,,,
7205,2022,00,202200,29010000,42463890.15,,,,,2023-07-03,Rp,Badan Pusat Statistik,3,ind1_pdrbkapita_adhk,,,,
7206,2022,00,202200,26183000,42463890.15,,,,,2023-07-03,Rp,Badan Pusat Statistik,3,ind1_pdrbkapita_adhk,,,,
7207,2022,00,202200,28177000,42463890.15,,,,,2023-07-03,Rp,Badan Pusat Statistik,3,ind1_pdrbkapita_adhk,,,,
7208,2022,00,202200,26969000,42463890.15,,,,,2023-07-03,Rp,Badan Pusat Statistik,3,ind1_pdrbkapita_adhk,,,,
7209,2022,00,202200,23677000,42463890.15,,,,,2023-07-03,Rp,Badan Pusat Statistik,3,ind1_pdrbkapita_adhk,,,,
7210,2022,00,202200,25035000,42463890.15,,,,,2023-07-03,Rp,Badan Pusat Statistik,3,ind1_pdrbkapita_adhk,,,,
7211,2022,00,202200,24483000,42463890.15,,,,,2023-07-03,Rp,Badan Pusat Statistik,3,ind1_pdrbkapita_adhk,,,,
7212,2022,00,202200,98203000,42463890.15,,,,,2023-07-03,Rp,Badan Pusat Statistik,3,ind1_pdrbkapita_adhk,,,,
7301,2022,00,202200,28056000,42463890.15,,,,,2023-07-03,Rp,Badan Pusat Statistik,3,ind1_pdrbkapita_adhk,,,,
7302,2022,00,202200,21108000,42463890.15,,,,,2023-07-03,Rp,Badan Pusat Statistik,3,ind1_pdrbkapita_adhk,,,,
7303,2022,00,202200,35617000,42463890.15,,,,,2023-07-03,Rp,Badan Pusat Statistik,3,ind1_pdrbkapita_adhk,,,,
7304,2022,00,202200,17844000,42463890.15,,,,,2023-07-03,Rp,Badan Pusat Statistik,3,ind1_pdrbkapita_adhk,,,,
7305,2022,00,202200,23694000,42463890.15,,,,,2023-07-03,Rp,Badan Pusat Statistik,3,ind1_pdrbkapita_adhk,,,,
7306,2022,00,202200,20091000,42463890.15,,,,,2023-07-03,Rp,Badan Pusat Statistik,3,ind1_pdrbkapita_adhk,,,,
7307,2022,00,202200,30117000,42463890.15,,,,,2023-07-03,Rp,Badan Pusat Statistik,3,ind1_pdrbkapita_adhk,,,,
7308,2022,00,202200,33516000,42463890.15,,,,,2023-07-03,Rp,Badan Pusat Statistik,3,ind1_pdrbkapita_adhk,,,,
7309,2022,00,202200,52255000,42463890.15,,,,,2023-07-03,Rp,Badan Pusat Statistik,3,ind1_pdrbkapita_adhk,,,,
7310,2022,00,202200,28513000,42463890.15,,,,,2023-07-03,Rp,Badan Pusat Statistik,3,ind1_pdrbkapita_adhk,,,,
7311,2022,00,202200,30118000,42463890.15,,,,,2023-07-03,Rp,Badan Pusat Statistik,3,ind1_pdrbkapita_adhk,,,,
7312,2022,00,202200,34122000,42463890.15,,,,,2023-07-03,Rp,Badan Pusat Statistik,3,ind1_pdrbkapita_adhk,,,,
7313,2022,00,202200,36586000,42463890.15,,,,,2023-07-03,Rp,Badan Pusat Statistik,3,ind1_pdrbkapita_adhk,,,,
7314,2022,00,202200,28395000,42463890.15,,,,,2023-07-03,Rp,Badan Pusat Statistik,3,ind1_pdrbkapita_adhk,,,,
7315,2022,00,202200,34197000,42463890.15,,,,,2023-07-03,Rp,Badan Pusat Statistik,3,ind1_pdrbkapita_adhk,,,,
7316,2022,00,202200,21964000,42463890.15,,,,,2023-07-03,Rp,Badan Pusat Statistik,3,ind1_pdrbkapita_adhk,,,,
7317,2022,00,202200,29865000,42463890.15,,,,,2023-07-03,Rp,Badan Pusat Statistik,3,ind1_pdrbkapita_adhk,,,,
7318,2022,00,202200,17268000,42463890.15,,,,,2023-07-03,Rp,Badan Pusat Statistik,3,ind1_pdrbkapita_adhk,,,,
7322,2022,00,202200,27079000,42463890.15,,,,,2023-07-03,Rp,Badan Pusat Statistik,3,ind1_pdrbkapita_adhk,,,,
7325,2022,00,202200,53514000,42463890.15,,,,,2023-07-03,Rp,Badan Pusat Statistik,3,ind1_pdrbkapita_adhk,,,,
7326,2022,00,202200,21027000,42463890.15,,,,,2023-07-03,Rp,Badan Pusat Statistik,3,ind1_pdrbkapita_adhk,,,,
7401,2022,00,202200,25229000,42463890.15,,,,,2023-07-03,Rp,Badan Pusat Statistik,3,ind1_pdrbkapita_adhk,,,,
7402,2022,00,202200,24799000,42463890.15,,,,,2023-07-03,Rp,Badan Pusat Statistik,3,ind1_pdrbkapita_adhk,,,,
7403,2022,00,202200,34465000,42463890.15,,,,,2023-07-03,Rp,Badan Pusat Statistik,3,ind1_pdrbkapita_adhk,,,,
7404,2022,00,202200,78910000,42463890.15,,,,,2023-07-03,Rp,Badan Pusat Statistik,3,ind1_pdrbkapita_adhk,,,,
7405,2022,00,202200,28804000,42463890.15,,,,,2023-07-03,Rp,Badan Pusat Statistik,3,ind1_pdrbkapita_adhk,,,,
7406,2022,00,202200,33413000,42463890.15,,,,,2023-07-03,Rp,Badan Pusat Statistik,3,ind1_pdrbkapita_adhk,,,,
7407,2022,00,202200,29279000,42463890.15,,,,,2023-07-03,Rp,Badan Pusat Statistik,3,ind1_pdrbkapita_adhk,,,,
7408,2022,00,202200,48046000,42463890.15,,,,,2023-07-03,Rp,Badan Pusat Statistik,3,ind1_pdrbkapita_adhk,,,,
7409,2022,00,202200,35626000,42463890.15,,,,,2023-07-03,Rp,Badan Pusat Statistik,3,ind1_pdrbkapita_adhk,,,,
7410,2022,00,202200,44200000,42463890.15,,,,,2023-07-03,Rp,Badan Pusat Statistik,3,ind1_pdrbkapita_adhk,,,,
7411,2022,00,202200,29439000,42463890.15,,,,,2023-07-03,Rp,Badan Pusat Statistik,3,ind1_pdrbkapita_adhk,,,,
7412,2022,00,202200,28808000,42463890.15,,,,,2023-07-03,Rp,Badan Pusat Statistik,3,ind1_pdrbkapita_adhk,,,,
7413,2022,00,202200,23587000,42463890.15,,,,,2023-07-03,Rp,Badan Pusat Statistik,3,ind1_pdrbkapita_adhk,,,,
7414,2022,00,202200,15373000,42463890.15,,,,,2023-07-03,Rp,Badan Pusat Statistik,3,ind1_pdrbkapita_adhk,,,,
7415,2022,00,202200,22605000,42463890.15,,,,,2023-07-03,Rp,Badan Pusat Statistik,3,ind1_pdrbkapita_adhk,,,,
7501,2022,00,202200,24757000,42463890.15,,,,,2023-07-03,Rp,Badan Pusat Statistik,3,ind1_pdrbkapita_adhk,,,,
7502,2022,00,202200,23672000,42463890.15,,,,,2023-07-03,Rp,Badan Pusat Statistik,3,ind1_pdrbkapita_adhk,,,,
7503,2022,00,202200,32479000,42463890.15,,,,,2023-07-03,Rp,Badan Pusat Statistik,3,ind1_pdrbkapita_adhk,,,,
7504,2022,00,202200,20185000,42463890.15,,,,,2023-07-03,Rp,Badan Pusat Statistik,3,ind1_pdrbkapita_adhk,,,,
7505,2022,00,202200,19095000,42463890.15,,,,,2023-07-03,Rp,Badan Pusat Statistik,3,ind1_pdrbkapita_adhk,,,,
7601,2022,00,202200,20774000,42463890.15,,,,,2023-07-03,Rp,Badan Pusat Statistik,3,ind1_pdrbkapita_adhk,,,,
7602,2022,00,202200,19882000,42463890.15,,,,,2023-07-03,Rp,Badan Pusat Statistik,3,ind1_pdrbkapita_adhk,,,,
7603,2022,00,202200,13787000,42463890.15,,,,,2023-07-03,Rp,Badan Pusat Statistik,3,ind1_pdrbkapita_adhk,,,,
7604,2022,00,202200,30129000,42463890.15,,,,,2023-07-03,Rp,Badan Pusat Statistik,3,ind1_pdrbkapita_adhk,,,,
7605,2022,00,202200,37154000,42463890.15,,,,,2023-07-03,Rp,Badan Pusat Statistik,3,ind1_pdrbkapita_adhk,,,,
7606,2022,00,202200,16655000,42463890.15,,,,,2023-07-03,Rp,Badan Pusat Statistik,3,ind1_pdrbkapita_adhk,,,,
8101,2022,00,202200,14817000,42463890.15,,,,,2023-07-03,Rp,Badan Pusat Statistik,3,ind1_pdrbkapita_adhk,,,,
8102,2022,00,202200,17302000,42463890.15,,,,,2023-07-03,Rp,Badan Pusat Statistik,3,ind1_pdrbkapita_adhk,,,,
8103,2022,00,202200,14849000,42463890.15,,,,,2023-07-03,Rp,Badan Pusat Statistik,3,ind1_pdrbkapita_adhk,,,,
8104,2022,00,202200,12326000,42463890.15,,,,,2023-07-03,Rp,Badan Pusat Statistik,3,ind1_pdrbkapita_adhk,,,,
8105,2022,00,202200,23970000,42463890.15,,,,,2023-07-03,Rp,Badan Pusat Statistik,3,ind1_pdrbkapita_adhk,,,,
8106,2022,00,202200,9838000,42463890.15,,,,,2023-07-03,Rp,Badan Pusat Statistik,3,ind1_pdrbkapita_adhk,,,,
8107,2022,00,202200,14275000,42463890.15,,,,,2023-07-03,Rp,Badan Pusat Statistik,3,ind1_pdrbkapita_adhk,,,,
8108,2022,00,202200,13886000,42463890.15,,,,,2023-07-03,Rp,Badan Pusat Statistik,3,ind1_pdrbkapita_adhk,,,,
8109,2022,00,202200,12409000,42463890.15,,,,,2023-07-03,Rp,Badan Pusat Statistik,3,ind1_pdrbkapita_adhk,,,,
8201,2022,00,202200,11651000,42463890.15,,,,,2023-07-03,Rp,Badan Pusat Statistik,3,ind1_pdrbkapita_adhk,,,,
8202,2022,00,202200,179620000,42463890.15,,,,,2023-07-03,Rp,Badan Pusat Statistik,3,ind1_pdrbkapita_adhk,,,,
8203,2022,00,202200,16114000,42463890.15,,,,,2023-07-03,Rp,Badan Pusat Statistik,3,ind1_pdrbkapita_adhk,,,,
8204,2022,00,202200,31019000,42463890.15,,,,,2023-07-03,Rp,Badan Pusat Statistik,3,ind1_pdrbkapita_adhk,,,,
8205,2022,00,202200,19734000,42463890.15,,,,,2023-07-03,Rp,Badan Pusat Statistik,3,ind1_pdrbkapita_adhk,,,,
8206,2022,00,202200,26791000,42463890.15,,,,,2023-07-03,Rp,Badan Pusat Statistik,3,ind1_pdrbkapita_adhk,,,,
8207,2022,00,202200,14172000,42463890.15,,,,,2023-07-03,Rp,Badan Pusat Statistik,3,ind1_pdrbkapita_adhk,,,,
8208,2022,00,202200,19590000,42463890.15,,,,,2023-07-03,Rp,Badan Pusat Statistik,3,ind1_pdrbkapita_adhk,,,,
9101,2022,00,202200,41165000,42463890.15,,,,,2023-07-03,Rp,Badan Pusat Statistik,3,ind1_pdrbkapita_adhk,,,,
9102,2022,00,202200,27269000,42463890.15,,,,,2023-07-03,Rp,Badan Pusat Statistik,3,ind1_pdrbkapita_adhk,,,,
9103,2022,00,202200,23356000,42463890.15,,,,,2023-07-03,Rp,Badan Pusat Statistik,3,ind1_pdrbkapita_adhk,,,,
9104,2022,00,202200,277165000,42463890.15,,,,,2023-07-03,Rp,Badan Pusat Statistik,3,ind1_pdrbkapita_adhk,,,,
9105,2022,00,202200,34303000,42463890.15,,,,,2023-07-03,Rp,Badan Pusat Statistik,3,ind1_pdrbkapita_adhk,,,,
9106,2022,00,202200,25513000,42463890.15,,,,,2023-07-03,Rp,Badan Pusat Statistik,3,ind1_pdrbkapita_adhk,,,,
9107,2022,00,202200,69091000,42463890.15,,,,,2023-07-03,Rp,Badan Pusat Statistik,3,ind1_pdrbkapita_adhk,,,,
9108,2022,00,202200,42538000,42463890.15,,,,,2023-07-03,Rp,Badan Pusat Statistik,3,ind1_pdrbkapita_adhk,,,,
9109,2022,00,202200,4257000,42463890.15,,,,,2023-07-03,Rp,Badan Pusat Statistik,3,ind1_pdrbkapita_adhk,,,,
9110,2022,00,202200,10971000,42463890.15,,,,,2023-07-03,Rp,Badan Pusat Statistik,3,ind1_pdrbkapita_adhk,,,,
9111,2022,00,202200,15452000,42463890.15,,,,,2023-07-03,Rp,Badan Pusat Statistik,3,ind1_pdrbkapita_adhk,,,,
9112,2022,00,202200,4532000,42463890.15,,,,,2023-07-03,Rp,Badan Pusat Statistik,3,ind1_pdrbkapita_adhk,,,,
9401,2022,00,202200,46646000,42463890.15,,,,,2023-07-03,Rp,Badan Pusat Statistik,3,ind1_pdrbkapita_adhk,,,,
9402,2022,00,202200,17689000,42463890.15,,,,,2023-07-03,Rp,Badan Pusat Statistik,3,ind1_pdrbkapita_adhk,,,,
9403,2022,00,202200,61795000,42463890.15,,,,,2023-07-03,Rp,Badan Pusat Statistik,3,ind1_pdrbkapita_adhk,,,,
9404,2022,00,202200,45551000,42463890.15,,,,,2023-07-03,Rp,Badan Pusat Statistik,3,ind1_pdrbkapita_adhk,,,,
9408,2022,00,202200,25965000,42463890.15,,,,,2023-07-03,Rp,Badan Pusat Statistik,3,ind1_pdrbkapita_adhk,,,,
9409,2022,00,202200,25794000,42463890.15,,,,,2023-07-03,Rp,Badan Pusat Statistik,3,ind1_pdrbkapita_adhk,,,,
9410,2022,00,202200,14057000,42463890.15,,,,,2023-07-03,Rp,Badan Pusat Statistik,3,ind1_pdrbkapita_adhk,,,,
9411,2022,00,202200,4372000,42463890.15,,,,,2023-07-03,Rp,Badan Pusat Statistik,3,ind1_pdrbkapita_adhk,,,,
9412,2022,00,202200,249575000,42463890.15,,,,,2023-07-03,Rp,Badan Pusat Statistik,3,ind1_pdrbkapita_adhk,,,,
9413,2022,00,202200,50067000,42463890.15,,,,,2023-07-03,Rp,Badan Pusat Statistik,3,ind1_pdrbkapita_adhk,,,,
9414,2022,00,202200,17971000,42463890.15,,,,,2023-07-03,Rp,Badan Pusat Statistik,3,ind1_pdrbkapita_adhk,,,,
9415,2022,00,202200,14461000,42463890.15,,,,,2023-07-03,Rp,Badan Pusat Statistik,3,ind1_pdrbkapita_adhk,,,,
9416,2022,00,202200,4375000,42463890.15,,,,,2023-07-03,Rp,Badan Pusat Statistik,3,ind1_pdrbkapita_adhk,,,,
9417,2022,00,202200,19021000,42463890.15,,,,,2023-07-03,Rp,Badan Pusat Statistik,3,ind1_pdrbkapita_adhk,,,,
9418,2022,00,202200,4552000,42463890.15,,,,,2023-07-03,Rp,Badan Pusat Statistik,3,ind1_pdrbkapita_adhk,,,,
9419,2022,00,202200,45109000,42463890.15,,,,,2023-07-03,Rp,Badan Pusat Statistik,3,ind1_pdrbkapita_adhk,,,,
9420,2022,00,202200,33555000,42463890.15,,,,,2023-07-03,Rp,Badan Pusat Statistik,3,ind1_pdrbkapita_adhk,,,,
9426,2022,00,202200,44453000,42463890.15,,,,,2023-07-03,Rp,Badan Pusat Statistik,3,ind1_pdrbkapita_adhk,,,,
9427,2022,00,202200,34590000,42463890.15,,,,,2023-07-03,Rp,Badan Pusat Statistik,3,ind1_pdrbkapita_adhk,,,,
9428,2022,00,202200,28250000,42463890.15,,,,,2023-07-03,Rp,Badan Pusat Statistik,3,ind1_pdrbkapita_adhk,,,,
9429,2022,00,202200,7663000,42463890.15,,,,,2023-07-03,Rp,Badan Pusat Statistik,3,ind1_pdrbkapita_adhk,,,,
9430,2022,00,202200,6206000,42463890.15,,,,,2023-07-03,Rp,Badan Pusat Statistik,3,ind1_pdrbkapita_adhk,,,,
9431,2022,00,202200,15010000,42463890.15,,,,,2023-07-03,Rp,Badan Pusat Statistik,3,ind1_pdrbkapita_adhk,,,,
9432,2022,00,202200,7800000,42463890.15,,,,,2023-07-03,Rp,Badan Pusat Statistik,3,ind1_pdrbkapita_adhk,,,,
9433,2022,00,202200,7419000,42463890.15,,,,,2023-07-03,Rp,Badan Pusat Statistik,3,ind1_pdrbkapita_adhk,,,,
9434,2022,00,202200,7628000,42463890.15,,,,,2023-07-03,Rp,Badan Pusat Statistik,3,ind1_pdrbkapita_adhk,,,,
9435,2022,00,202200,5654000,42463890.15,,,,,2023-07-03,Rp,Badan Pusat Statistik,3,ind1_pdrbkapita_adhk,,,,
9436,2022,00,202200,8547000,42463890.15,,,,,2023-07-03,Rp,Badan Pusat Statistik,3,ind1_pdrbkapita_adhk,,,,
1171,2022,00,202200,63105000,42463890.15,,,,,2023-07-03,Rp,Badan Pusat Statistik,3,ind1_pdrbkapita_adhk,,,,
1172,2022,00,202200,27354000,42463890.15,,,,,2023-07-03,Rp,Badan Pusat Statistik,3,ind1_pdrbkapita_adhk,,,,
1173,2022,00,202200,21554000,42463890.15,,,,,2023-07-03,Rp,Badan Pusat Statistik,3,ind1_pdrbkapita_adhk,,,,
1174,2022,00,202200,39414000,42463890.15,,,,,2023-07-03,Rp,Badan Pusat Statistik,3,ind1_pdrbkapita_adhk,,,,
1175,2022,00,202200,15739000,42463890.15,,,,,2023-07-03,Rp,Badan Pusat Statistik,3,ind1_pdrbkapita_adhk,,,,
1271,2022,00,202200,41443400.51,42463890.15,,,,,2023-07-03,Rp,Badan Pusat Statistik,3,ind1_pdrbkapita_adhk,,,,
1272,2022,00,202200,34109111.57,42463890.15,,,,,2023-07-03,Rp,Badan Pusat Statistik,3,ind1_pdrbkapita_adhk,,,,
1273,2022,00,202200,36046911.94,42463890.15,,,,,2023-07-03,Rp,Badan Pusat Statistik,3,ind1_pdrbkapita_adhk,,,,
1274,2022,00,202200,23547032.84,42463890.15,,,,,2023-07-03,Rp,Badan Pusat Statistik,3,ind1_pdrbkapita_adhk,,,,
1275,2022,00,202200,66193310.89,42463890.15,,,,,2023-07-03,Rp,Badan Pusat Statistik,3,ind1_pdrbkapita_adhk,,,,
1276,2022,00,202200,28344412.72,42463890.15,,,,,2023-07-03,Rp,Badan Pusat Statistik,3,ind1_pdrbkapita_adhk,,,,
1277,2022,00,202200,19709093.43,42463890.15,,,,,2023-07-03,Rp,Badan Pusat Statistik,3,ind1_pdrbkapita_adhk,,,,
1278,2022,00,202200,26373368.45,42463890.15,,,,,2023-07-03,Rp,Badan Pusat Statistik,3,ind1_pdrbkapita_adhk,,,,
1371,2022,00,202200,51335860,42463890.15,,,,,2023-07-03,Rp,Badan Pusat Statistik,3,ind1_pdrbkapita_adhk,,,,
1372,2022,00,202200,40499340,42463890.15,,,,,2023-07-03,Rp,Badan Pusat Statistik,3,ind1_pdrbkapita_adhk,,,,
1373,2022,00,202200,44301670,42463890.15,,,,,2023-07-03,Rp,Badan Pusat Statistik,3,ind1_pdrbkapita_adhk,,,,
1374,2022,00,202200,47486720,42463890.15,,,,,2023-07-03,Rp,Badan Pusat Statistik,3,ind1_pdrbkapita_adhk,,,,
1375,2022,00,202200,53605120,42463890.15,,,,,2023-07-03,Rp,Badan Pusat Statistik,3,ind1_pdrbkapita_adhk,,,,
1376,2022,00,202200,33347630,42463890.15,,,,,2023-07-03,Rp,Badan Pusat Statistik,3,ind1_pdrbkapita_adhk,,,,
1377,2022,00,202200,39666970,42463890.15,,,,,2023-07-03,Rp,Badan Pusat Statistik,3,ind1_pdrbkapita_adhk,,,,
1471,2022,00,202200,76958830,42463890.15,,,,,2023-07-03,Rp,Badan Pusat Statistik,3,ind1_pdrbkapita_adhk,,,,
1473,2022,00,202200,83553930,42463890.15,,,,,2023-07-03,Rp,Badan Pusat Statistik,3,ind1_pdrbkapita_adhk,,,,
1571,2022,00,202200,33136000,42463890.15,,,,,2023-07-03,Rp,Badan Pusat Statistik,3,ind1_pdrbkapita_adhk,,,,
1572,2022,00,202200,50193000,42463890.15,,,,,2023-07-03,Rp,Badan Pusat Statistik,3,ind1_pdrbkapita_adhk,,,,
1671,2022,00,202200,66047590,42463890.15,,,,,2023-07-03,Rp,Badan Pusat Statistik,3,ind1_pdrbkapita_adhk,,,,
1672,2022,00,202200,29251210,42463890.15,,,,,2023-07-03,Rp,Badan Pusat Statistik,3,ind1_pdrbkapita_adhk,,,,
1673,2022,00,202200,16641950,42463890.15,,,,,2023-07-03,Rp,Badan Pusat Statistik,3,ind1_pdrbkapita_adhk,,,,
1674,2022,00,202200,19446980,42463890.15,,,,,2023-07-03,Rp,Badan Pusat Statistik,3,ind1_pdrbkapita_adhk,,,,
1771,2022,00,202200,43483000,42463890.15,,,,,2023-07-03,Rp,Badan Pusat Statistik,3,ind1_pdrbkapita_adhk,,,,
1871,2022,00,202200,34547310,42463890.15,,,,,2023-07-03,Rp,Badan Pusat Statistik,3,ind1_pdrbkapita_adhk,,,,
1872,2022,00,202200,26609930,42463890.15,,,,,2023-07-03,Rp,Badan Pusat Statistik,3,ind1_pdrbkapita_adhk,,,,
1971,2022,00,202200,45110000,42463890.15,,,,,2023-07-03,Rp,Badan Pusat Statistik,3,ind1_pdrbkapita_adhk,,,,
2171,2022,00,202200,93480380,42463890.15,,,,,2023-07-03,Rp,Badan Pusat Statistik,3,ind1_pdrbkapita_adhk,,,,
2172,2022,00,202200,60860250,42463890.15,,,,,2023-07-03,Rp,Badan Pusat Statistik,3,ind1_pdrbkapita_adhk,,,,
3171,2022,00,202200,201266000,42463890.15,,,,,2023-07-03,Rp,Badan Pusat Statistik,3,ind1_pdrbkapita_adhk,,,,
3172,2022,00,202200,106904000,42463890.15,,,,,2023-07-03,Rp,Badan Pusat Statistik,3,ind1_pdrbkapita_adhk,,,,
3173,2022,00,202200,446380000,42463890.15,,,,,2023-07-03,Rp,Badan Pusat Statistik,3,ind1_pdrbkapita_adhk,,,,
3174,2022,00,202200,141155000,42463890.15,,,,,2023-07-03,Rp,Badan Pusat Statistik,3,ind1_pdrbkapita_adhk,,,,
3175,2022,00,202200,195274000,42463890.15,,,,,2023-07-03,Rp,Badan Pusat Statistik,3,ind1_pdrbkapita_adhk,,,,
3271,2022,00,202200,33153000,42463890.15,,,,,2023-07-03,Rp,Badan Pusat Statistik,3,ind1_pdrbkapita_adhk,,,,
3272,2022,00,202200,26161000,42463890.15,,,,,2023-07-03,Rp,Badan Pusat Statistik,3,ind1_pdrbkapita_adhk,,,,
3273,2022,00,202200,85820000,42463890.15,,,,,2023-07-03,Rp,Badan Pusat Statistik,3,ind1_pdrbkapita_adhk,,,,
