wilayah,tahun,periode,id_periode,nilai,nasional,target,target_makro_rpjmn ,target_rkpd,target_kewilayahan_rkp,versi,satuan,sumber,id_indikator,nama_indikator,
5306,2018,03,201803,15.70,9.82,,,,,2018-07-16,%,Badan Pusat Statistik,36,ind1_tingkatmiskin,
5307,2018,03,201803,21.63,9.82,,,,,2018-07-16,%,Badan Pusat Statistik,36,ind1_tingkatmiskin,
5308,2018,03,201803,26.45,9.82,,,,,2018-07-16,%,Badan Pusat Statistik,36,ind1_tingkatmiskin,
5309,2018,03,201803,11.05,9.82,,,,,2018-07-16,%,Badan Pusat Statistik,36,ind1_tingkatmiskin,
5310,2018,03,201803,13.82,9.82,,,,,2018-07-16,%,Badan Pusat Statistik,36,ind1_tingkatmiskin,
5311,2018,03,201803,24.20,9.82,,,,,2018-07-16,%,Badan Pusat Statistik,36,ind1_tingkatmiskin,
5312,2018,03,201803,12.94,9.82,,,,,2018-07-16,%,Badan Pusat Statistik,36,ind1_tingkatmiskin,
5313,2018,03,201803,20.83,9.82,,,,,2018-07-16,%,Badan Pusat Statistik,36,ind1_tingkatmiskin,
5314,2018,03,201803,28.08,9.82,,,,,2018-07-16,%,Badan Pusat Statistik,36,ind1_tingkatmiskin,
5315,2018,03,201803,18.14,9.82,,,,,2018-07-16,%,Badan Pusat Statistik,36,ind1_tingkatmiskin,
5316,2018,03,201803,34.85,9.82,,,,,2018-07-16,%,Badan Pusat Statistik,36,ind1_tingkatmiskin,
5317,2018,03,201803,28.88,9.82,,,,,2018-07-16,%,Badan Pusat Statistik,36,ind1_tingkatmiskin,
5318,2018,03,201803,12.98,9.82,,,,,2018-07-16,%,Badan Pusat Statistik,36,ind1_tingkatmiskin,
5319,2018,03,201803,26.50,9.82,,,,,2018-07-16,%,Badan Pusat Statistik,36,ind1_tingkatmiskin,
5320,2018,03,201803,30.83,9.82,,,,,2018-07-16,%,Badan Pusat Statistik,36,ind1_tingkatmiskin,
5321,2018,03,201803,16.34,9.82,,,,,2018-07-16,%,Badan Pusat Statistik,36,ind1_tingkatmiskin,
5371,2018,03,201803,9.61,9.82,,,,,2018-07-16,%,Badan Pusat Statistik,36,ind1_tingkatmiskin,
6101,2018,03,201803,8.55,9.82,,,,,2018-07-16,%,Badan Pusat Statistik,36,ind1_tingkatmiskin,
6102,2018,03,201803,7.17,9.82,,,,,2018-07-16,%,Badan Pusat Statistik,36,ind1_tingkatmiskin,
6103,2018,03,201803,11.77,9.82,,,,,2018-07-16,%,Badan Pusat Statistik,36,ind1_tingkatmiskin,
6104,2018,03,201803,5.61,9.82,,,,,2018-07-16,%,Badan Pusat Statistik,36,ind1_tingkatmiskin,
6105,2018,03,201803,4.67,9.82,,,,,2018-07-16,%,Badan Pusat Statistik,36,ind1_tingkatmiskin,
6106,2018,03,201803,10.93,9.82,,,,,2018-07-16,%,Badan Pusat Statistik,36,ind1_tingkatmiskin,
6107,2018,03,201803,10.35,9.82,,,,,2018-07-16,%,Badan Pusat Statistik,36,ind1_tingkatmiskin,
6108,2018,03,201803,9.60,9.82,,,,,2018-07-16,%,Badan Pusat Statistik,36,ind1_tingkatmiskin,
6109,2018,03,201803,6.17,9.82,,,,,2018-07-16,%,Badan Pusat Statistik,36,ind1_tingkatmiskin,
6110,2018,03,201803,12.83,9.82,,,,,2018-07-16,%,Badan Pusat Statistik,36,ind1_tingkatmiskin,
6111,2018,03,201803,10.08,9.82,,,,,2018-07-16,%,Badan Pusat Statistik,36,ind1_tingkatmiskin,
6112,2018,03,201803,5.07,9.82,,,,,2018-07-16,%,Badan Pusat Statistik,36,ind1_tingkatmiskin,
6171,2018,03,201803,5.00,9.82,,,,,2018-07-16,%,Badan Pusat Statistik,36,ind1_tingkatmiskin,
6172,2018,03,201803,5.12,9.82,,,,,2018-07-16,%,Badan Pusat Statistik,36,ind1_tingkatmiskin,
6201,2018,03,201803,4.27,9.82,,,,,2018-07-16,%,Badan Pusat Statistik,36,ind1_tingkatmiskin,
6202,2018,03,201803,6.21,9.82,,,,,2018-07-16,%,Badan Pusat Statistik,36,ind1_tingkatmiskin,
6203,2018,03,201803,5.20,9.82,,,,,2018-07-16,%,Badan Pusat Statistik,36,ind1_tingkatmiskin,
6204,2018,03,201803,4.55,9.82,,,,,2018-07-16,%,Badan Pusat Statistik,36,ind1_tingkatmiskin,
6205,2018,03,201803,5.00,9.82,,,,,2018-07-16,%,Badan Pusat Statistik,36,ind1_tingkatmiskin,
6206,2018,03,201803,3.19,9.82,,,,,2018-07-16,%,Badan Pusat Statistik,36,ind1_tingkatmiskin,
6207,2018,03,201803,3.15,9.82,,,,,2018-07-16,%,Badan Pusat Statistik,36,ind1_tingkatmiskin,
6208,2018,03,201803,7.43,9.82,,,,,2018-07-16,%,Badan Pusat Statistik,36,ind1_tingkatmiskin,
6209,2018,03,201803,5.22,9.82,,,,,2018-07-16,%,Badan Pusat Statistik,36,ind1_tingkatmiskin,
6210,2018,03,201803,4.51,9.82,,,,,2018-07-16,%,Badan Pusat Statistik,36,ind1_tingkatmiskin,
6211,2018,03,201803,5.10,9.82,,,,,2018-07-16,%,Badan Pusat Statistik,36,ind1_tingkatmiskin,
6212,2018,03,201803,6.56,9.82,,,,,2018-07-16,%,Badan Pusat Statistik,36,ind1_tingkatmiskin,
6213,2018,03,201803,6.28,9.82,,,,,2018-07-16,%,Badan Pusat Statistik,36,ind1_tingkatmiskin,
6271,2018,03,201803,3.47,9.82,,,,,2018-07-16,%,Badan Pusat Statistik,36,ind1_tingkatmiskin,
6301,2018,03,201803,4.40,9.82,,,,,2018-07-16,%,Badan Pusat Statistik,36,ind1_tingkatmiskin,
6302,2018,03,201803,4.52,9.82,,,,,2018-07-16,%,Badan Pusat Statistik,36,ind1_tingkatmiskin,
6303,2018,03,201803,2.70,9.82,,,,,2018-07-16,%,Badan Pusat Statistik,36,ind1_tingkatmiskin,
6304,2018,03,201803,4.56,9.82,,,,,2018-07-16,%,Badan Pusat Statistik,36,ind1_tingkatmiskin,
6305,2018,03,201803,3.70,9.82,,,,,2018-07-16,%,Badan Pusat Statistik,36,ind1_tingkatmiskin,
6306,2018,03,201803,5.21,9.82,,,,,2018-07-16,%,Badan Pusat Statistik,36,ind1_tingkatmiskin,
6307,2018,03,201803,6.01,9.82,,,,,2018-07-16,%,Badan Pusat Statistik,36,ind1_tingkatmiskin,
6308,2018,03,201803,6.38,9.82,,,,,2018-07-16,%,Badan Pusat Statistik,36,ind1_tingkatmiskin,
6309,2018,03,201803,5.95,9.82,,,,,2018-07-16,%,Badan Pusat Statistik,36,ind1_tingkatmiskin,
6310,2018,03,201803,4.88,9.82,,,,,2018-07-16,%,Badan Pusat Statistik,36,ind1_tingkatmiskin,
6311,2018,03,201803,5.59,9.82,,,,,2018-07-16,%,Badan Pusat Statistik,36,ind1_tingkatmiskin,
6371,2018,03,201803,4.18,9.82,,,,,2018-07-16,%,Badan Pusat Statistik,36,ind1_tingkatmiskin,
6372,2018,03,201803,4.19,9.82,,,,,2018-07-16,%,Badan Pusat Statistik,36,ind1_tingkatmiskin,
6401,2018,03,201803,9.03,9.82,,,,,2018-07-16,%,Badan Pusat Statistik,36,ind1_tingkatmiskin,
6402,2018,03,201803,9.15,9.82,,,,,2018-07-16,%,Badan Pusat Statistik,36,ind1_tingkatmiskin,
6403,2018,03,201803,7.41,9.82,,,,,2018-07-16,%,Badan Pusat Statistik,36,ind1_tingkatmiskin,
6404,2018,03,201803,9.22,9.82,,,,,2018-07-16,%,Badan Pusat Statistik,36,ind1_tingkatmiskin,
6405,2018,03,201803,5.04,9.82,,,,,2018-07-16,%,Badan Pusat Statistik,36,ind1_tingkatmiskin,
6409,2018,03,201803,7.40,9.82,,,,,2018-07-16,%,Badan Pusat Statistik,36,ind1_tingkatmiskin,
6411,2018,03,201803,11.62,9.82,,,,,2018-07-16,%,Badan Pusat Statistik,36,ind1_tingkatmiskin,
6471,2018,03,201803,2.64,9.82,,,,,2018-07-16,%,Badan Pusat Statistik,36,ind1_tingkatmiskin,
6472,2018,03,201803,4.59,9.82,,,,,2018-07-16,%,Badan Pusat Statistik,36,ind1_tingkatmiskin,
6474,2018,03,201803,4.67,9.82,,,,,2018-07-16,%,Badan Pusat Statistik,36,ind1_tingkatmiskin,
6501,2018,03,201803,7.68,9.82,,,,,2018-07-16,%,Badan Pusat Statistik,36,ind1_tingkatmiskin,
6502,2018,03,201803,9.44,9.82,,,,,2018-07-16,%,Badan Pusat Statistik,36,ind1_tingkatmiskin,
6503,2018,03,201803,5.08,9.82,,,,,2018-07-16,%,Badan Pusat Statistik,36,ind1_tingkatmiskin,
6504,2018,03,201803,6.71,9.82,,,,,2018-07-16,%,Badan Pusat Statistik,36,ind1_tingkatmiskin,
6571,2018,03,201803,6.15,9.82,,,,,2018-07-16,%,Badan Pusat Statistik,36,ind1_tingkatmiskin,
7101,2018,03,201803,7.67,9.82,,,,,2018-07-16,%,Badan Pusat Statistik,36,ind1_tingkatmiskin,
7102,2018,03,201803,7.30,9.82,,,,,2018-07-16,%,Badan Pusat Statistik,36,ind1_tingkatmiskin,
7103,2018,03,201803,11.82,9.82,,,,,2018-07-16,%,Badan Pusat Statistik,36,ind1_tingkatmiskin,
7104,2018,03,201803,9.50,9.82,,,,,2018-07-16,%,Badan Pusat Statistik,36,ind1_tingkatmiskin,
7105,2018,03,201803,9.34,9.82,,,,,2018-07-16,%,Badan Pusat Statistik,36,ind1_tingkatmiskin,
7106,2018,03,201803,6.99,9.82,,,,,2018-07-16,%,Badan Pusat Statistik,36,ind1_tingkatmiskin,
7107,2018,03,201803,8.64,9.82,,,,,2018-07-16,%,Badan Pusat Statistik,36,ind1_tingkatmiskin,
7108,2018,03,201803,9.87,9.82,,,,,2018-07-16,%,Badan Pusat Statistik,36,ind1_tingkatmiskin,
7109,2018,03,201803,13.29,9.82,,,,,2018-07-16,%,Badan Pusat Statistik,36,ind1_tingkatmiskin,
7110,2018,03,201803,13.60,9.82,,,,,2018-07-16,%,Badan Pusat Statistik,36,ind1_tingkatmiskin,
7111,2018,03,201803,6.03,9.82,,,,,2018-07-16,%,Badan Pusat Statistik,36,ind1_tingkatmiskin,
7171,2018,03,201803,5.38,9.82,,,,,2018-07-16,%,Badan Pusat Statistik,36,ind1_tingkatmiskin,
7172,2018,03,201803,6.67,9.82,,,,,2018-07-16,%,Badan Pusat Statistik,36,ind1_tingkatmiskin,
7173,2018,03,201803,5.95,9.82,,,,,2018-07-16,%,Badan Pusat Statistik,36,ind1_tingkatmiskin,
7174,2018,03,201803,5.96,9.82,,,,,2018-07-16,%,Badan Pusat Statistik,36,ind1_tingkatmiskin,
7201,2018,03,201803,15.65,9.82,,,,,2018-07-16,%,Badan Pusat Statistik,36,ind1_tingkatmiskin,
7202,2018,03,201803,9.12,9.82,,,,,2018-07-16,%,Badan Pusat Statistik,36,ind1_tingkatmiskin,
7203,2018,03,201803,14.34,9.82,,,,,2018-07-16,%,Badan Pusat Statistik,36,ind1_tingkatmiskin,
7204,2018,03,201803,16.71,9.82,,,,,2018-07-16,%,Badan Pusat Statistik,36,ind1_tingkatmiskin,
7205,2018,03,201803,18.03,9.82,,,,,2018-07-16,%,Badan Pusat Statistik,36,ind1_tingkatmiskin,
7206,2018,03,201803,13.66,9.82,,,,,2018-07-16,%,Badan Pusat Statistik,36,ind1_tingkatmiskin,
7207,2018,03,201803,16.08,9.82,,,,,2018-07-16,%,Badan Pusat Statistik,36,ind1_tingkatmiskin,
7208,2018,03,201803,17.41,9.82,,,,,2018-07-16,%,Badan Pusat Statistik,36,ind1_tingkatmiskin,
7209,2018,03,201803,18.27,9.82,,,,,2018-07-16,%,Badan Pusat Statistik,36,ind1_tingkatmiskin,
7210,2018,03,201803,12.60,9.82,,,,,2018-07-16,%,Badan Pusat Statistik,36,ind1_tingkatmiskin,
7211,2018,03,201803,16.32,9.82,,,,,2018-07-16,%,Badan Pusat Statistik,36,ind1_tingkatmiskin,
7212,2018,03,201803,15.53,9.82,,,,,2018-07-16,%,Badan Pusat Statistik,36,ind1_tingkatmiskin,
7271,2018,03,201803,6.58,9.82,,,,,2018-07-16,%,Badan Pusat Statistik,36,ind1_tingkatmiskin,
7301,2018,03,201803,13.13,9.82,,,,,2018-07-16,%,Badan Pusat Statistik,36,ind1_tingkatmiskin,
7302,2018,03,201803,7.48,9.82,,,,,2018-07-16,%,Badan Pusat Statistik,36,ind1_tingkatmiskin,
7303,2018,03,201803,9.23,9.82,,,,,2018-07-16,%,Badan Pusat Statistik,36,ind1_tingkatmiskin,
7304,2018,03,201803,15.48,9.82,,,,,2018-07-16,%,Badan Pusat Statistik,36,ind1_tingkatmiskin,
7305,2018,03,201803,9.00,9.82,,,,,2018-07-16,%,Badan Pusat Statistik,36,ind1_tingkatmiskin,
7306,2018,03,201803,7.83,9.82,,,,,2018-07-16,%,Badan Pusat Statistik,36,ind1_tingkatmiskin,
7307,2018,03,201803,9.28,9.82,,,,,2018-07-16,%,Badan Pusat Statistik,36,ind1_tingkatmiskin,
7308,2018,03,201803,10.31,9.82,,,,,2018-07-16,%,Badan Pusat Statistik,36,ind1_tingkatmiskin,
7309,2018,03,201803,15.10,9.82,,,,,2018-07-16,%,Badan Pusat Statistik,36,ind1_tingkatmiskin,
7310,2018,03,201803,9.04,9.82,,,,,2018-07-16,%,Badan Pusat Statistik,36,ind1_tingkatmiskin,
7311,2018,03,201803,10.55,9.82,,,,,2018-07-16,%,Badan Pusat Statistik,36,ind1_tingkatmiskin,
7312,2018,03,201803,7.50,9.82,,,,,2018-07-16,%,Badan Pusat Statistik,36,ind1_tingkatmiskin,
7313,2018,03,201803,7.50,9.82,,,,,2018-07-16,%,Badan Pusat Statistik,36,ind1_tingkatmiskin,
7314,2018,03,201803,5.16,9.82,,,,,2018-07-16,%,Badan Pusat Statistik,36,ind1_tingkatmiskin,
7315,2018,03,201803,8.81,9.82,,,,,2018-07-16,%,Badan Pusat Statistik,36,ind1_tingkatmiskin,
7316,2018,03,201803,12.49,9.82,,,,,2018-07-16,%,Badan Pusat Statistik,36,ind1_tingkatmiskin,
7317,2018,03,201803,13.36,9.82,,,,,2018-07-16,%,Badan Pusat Statistik,36,ind1_tingkatmiskin,
7318,2018,03,201803,12.75,9.82,,,,,2018-07-16,%,Badan Pusat Statistik,36,ind1_tingkatmiskin,
7322,2018,03,201803,13.69,9.82,,,,,2018-07-16,%,Badan Pusat Statistik,36,ind1_tingkatmiskin,
7325,2018,03,201803,7.23,9.82,,,,,2018-07-16,%,Badan Pusat Statistik,36,ind1_tingkatmiskin,
7326,2018,03,201803,13.37,9.82,,,,,2018-07-16,%,Badan Pusat Statistik,36,ind1_tingkatmiskin,
7371,2018,03,201803,4.41,9.82,,,,,2018-07-16,%,Badan Pusat Statistik,36,ind1_tingkatmiskin,
7372,2018,03,201803,5.59,9.82,,,,,2018-07-16,%,Badan Pusat Statistik,36,ind1_tingkatmiskin,
7373,2018,03,201803,7.94,9.82,,,,,2018-07-16,%,Badan Pusat Statistik,36,ind1_tingkatmiskin,
7401,2018,03,201803,13.67,9.82,,,,,2018-07-16,%,Badan Pusat Statistik,36,ind1_tingkatmiskin,
7402,2018,03,201803,13.19,9.82,,,,,2018-07-16,%,Badan Pusat Statistik,36,ind1_tingkatmiskin,
7403,2018,03,201803,13.48,9.82,,,,,2018-07-16,%,Badan Pusat Statistik,36,ind1_tingkatmiskin,
7404,2018,03,201803,12.51,9.82,,,,,2018-07-16,%,Badan Pusat Statistik,36,ind1_tingkatmiskin,
7405,2018,03,201803,10.95,9.82,,,,,2018-07-16,%,Badan Pusat Statistik,36,ind1_tingkatmiskin,
7406,2018,03,201803,11.05,9.82,,,,,2018-07-16,%,Badan Pusat Statistik,36,ind1_tingkatmiskin,
7407,2018,03,201803,14.85,9.82,,,,,2018-07-16,%,Badan Pusat Statistik,36,ind1_tingkatmiskin,
7408,2018,03,201803,14.30,9.82,,,,,2018-07-16,%,Badan Pusat Statistik,36,ind1_tingkatmiskin,
7409,2018,03,201803,14.93,9.82,,,,,2018-07-16,%,Badan Pusat Statistik,36,ind1_tingkatmiskin,
7410,2018,03,201803,14.22,9.82,,,,,2018-07-16,%,Badan Pusat Statistik,36,ind1_tingkatmiskin,
7411,2018,03,201803,13.82,9.82,,,,,2018-07-16,%,Badan Pusat Statistik,36,ind1_tingkatmiskin,
7412,2018,03,201803,17.48,9.82,,,,,2018-07-16,%,Badan Pusat Statistik,36,ind1_tingkatmiskin,
7413,2018,03,201803,14.17,9.82,,,,,2018-07-16,%,Badan Pusat Statistik,36,ind1_tingkatmiskin,
7414,2018,03,201803,14.88,9.82,,,,,2018-07-16,%,Badan Pusat Statistik,36,ind1_tingkatmiskin,
7415,2018,03,201803,14.82,9.82,,,,,2018-07-16,%,Badan Pusat Statistik,36,ind1_tingkatmiskin,
7471,2018,03,201803,4.69,9.82,,,,,2018-07-16,%,Badan Pusat Statistik,36,ind1_tingkatmiskin,
7472,2018,03,201803,7.57,9.82,,,,,2018-07-16,%,Badan Pusat Statistik,36,ind1_tingkatmiskin,
7501,2018,03,201803,20.33,9.82,,,,,2018-07-16,%,Badan Pusat Statistik,36,ind1_tingkatmiskin,
7502,2018,03,201803,19.84,9.82,,,,,2018-07-16,%,Badan Pusat Statistik,36,ind1_tingkatmiskin,
7503,2018,03,201803,19.40,9.82,,,,,2018-07-16,%,Badan Pusat Statistik,36,ind1_tingkatmiskin,
7504,2018,03,201803,17.40,9.82,,,,,2018-07-16,%,Badan Pusat Statistik,36,ind1_tingkatmiskin,
7505,2018,03,201803,18.54,9.82,,,,,2018-07-16,%,Badan Pusat Statistik,36,ind1_tingkatmiskin,
7571,2018,03,201803,5.57,9.82,,,,,2018-07-16,%,Badan Pusat Statistik,36,ind1_tingkatmiskin,
7601,2018,03,201803,13.79,9.82,,,,,2018-07-16,%,Badan Pusat Statistik,36,ind1_tingkatmiskin,
7602,2018,03,201803,15.97,9.82,,,,,2018-07-16,%,Badan Pusat Statistik,36,ind1_tingkatmiskin,
7603,2018,03,201803,13.38,9.82,,,,,2018-07-16,%,Badan Pusat Statistik,36,ind1_tingkatmiskin,
7604,2018,03,201803,7.18,9.82,,,,,2018-07-16,%,Badan Pusat Statistik,36,ind1_tingkatmiskin,
7605,2018,03,201803,4.53,9.82,,,,,2018-07-16,%,Badan Pusat Statistik,36,ind1_tingkatmiskin,
7606,2018,03,201803,7.14,9.82,,,,,2018-07-16,%,Badan Pusat Statistik,36,ind1_tingkatmiskin,
8101,2018,03,201803,28.08,9.82,,,,,2018-07-16,%,Badan Pusat Statistik,36,ind1_tingkatmiskin,
8102,2018,03,201803,23.27,9.82,,,,,2018-07-16,%,Badan Pusat Statistik,36,ind1_tingkatmiskin,
8103,2018,03,201803,20.11,9.82,,,,,2018-07-16,%,Badan Pusat Statistik,36,ind1_tingkatmiskin,
8104,2018,03,201803,17.03,9.82,,,,,2018-07-16,%,Badan Pusat Statistik,36,ind1_tingkatmiskin,
8105,2018,03,201803,27.12,9.82,,,,,2018-07-16,%,Badan Pusat Statistik,36,ind1_tingkatmiskin,
8106,2018,03,201803,25.62,9.82,,,,,2018-07-16,%,Badan Pusat Statistik,36,ind1_tingkatmiskin,
8107,2018,03,201803,23.62,9.82,,,,,2018-07-16,%,Badan Pusat Statistik,36,ind1_tingkatmiskin,
8108,2018,03,201803,30.20,9.82,,,,,2018-07-16,%,Badan Pusat Statistik,36,ind1_tingkatmiskin,
8109,2018,03,201803,16.31,9.82,,,,,2018-07-16,%,Badan Pusat Statistik,36,ind1_tingkatmiskin,
8171,2018,03,201803,4.72,9.82,,,,,2018-07-16,%,Badan Pusat Statistik,36,ind1_tingkatmiskin,
8172,2018,03,201803,23.42,9.82,,,,,2018-07-16,%,Badan Pusat Statistik,36,ind1_tingkatmiskin,
8201,2018,03,201803,8.74,9.82,,,,,2018-07-16,%,Badan Pusat Statistik,36,ind1_tingkatmiskin,
8202,2018,03,201803,13.94,9.82,,,,,2018-07-16,%,Badan Pusat Statistik,36,ind1_tingkatmiskin,
8203,2018,03,201803,8.89,9.82,,,,,2018-07-16,%,Badan Pusat Statistik,36,ind1_tingkatmiskin,
8204,2018,03,201803,4.80,9.82,,,,,2018-07-16,%,Badan Pusat Statistik,36,ind1_tingkatmiskin,
8205,2018,03,201803,4.51,9.82,,,,,2018-07-16,%,Badan Pusat Statistik,36,ind1_tingkatmiskin,
8206,2018,03,201803,15.02,9.82,,,,,2018-07-16,%,Badan Pusat Statistik,36,ind1_tingkatmiskin,
8207,2018,03,201803,7.16,9.82,,,,,2018-07-16,%,Badan Pusat Statistik,36,ind1_tingkatmiskin,
8208,2018,03,201803,7.35,9.82,,,,,2018-07-16,%,Badan Pusat Statistik,36,ind1_tingkatmiskin,
8271,2018,03,201803,3.00,9.82,,,,,2018-07-16,%,Badan Pusat Statistik,36,ind1_tingkatmiskin,
8272,2018,03,201803,5.95,9.82,,,,,2018-07-16,%,Badan Pusat Statistik,36,ind1_tingkatmiskin,
9101,2018,03,201803,24.31,9.82,,,,,2018-07-16,%,Badan Pusat Statistik,36,ind1_tingkatmiskin,
9102,2018,03,201803,16.65,9.82,,,,,2018-07-16,%,Badan Pusat Statistik,36,ind1_tingkatmiskin,
9103,2018,03,201803,33.32,9.82,,,,,2018-07-16,%,Badan Pusat Statistik,36,ind1_tingkatmiskin,
9104,2018,03,201803,31.30,9.82,,,,,2018-07-16,%,Badan Pusat Statistik,36,ind1_tingkatmiskin,
9105,2018,03,201803,22.21,9.82,,,,,2018-07-16,%,Badan Pusat Statistik,36,ind1_tingkatmiskin,
9106,2018,03,201803,19.14,9.82,,,,,2018-07-16,%,Badan Pusat Statistik,36,ind1_tingkatmiskin,
9107,2018,03,201803,30.19,9.82,,,,,2018-07-16,%,Badan Pusat Statistik,36,ind1_tingkatmiskin,
9108,2018,03,201803,17.80,9.82,,,,,2018-07-16,%,Badan Pusat Statistik,36,ind1_tingkatmiskin,
9109,2018,03,201803,34.59,9.82,,,,,2018-07-16,%,Badan Pusat Statistik,36,ind1_tingkatmiskin,
9110,2018,03,201803,32.89,9.82,,,,,2018-07-16,%,Badan Pusat Statistik,36,ind1_tingkatmiskin,
9111,2018,03,201803,30.87,9.82,,,,,2018-07-16,%,Badan Pusat Statistik,36,ind1_tingkatmiskin,
9112,2018,03,201803,35.72,9.82,,,,,2018-07-16,%,Badan Pusat Statistik,36,ind1_tingkatmiskin,
9171,2018,03,201803,15.85,9.82,,,,,2018-07-16,%,Badan Pusat Statistik,36,ind1_tingkatmiskin,
9401,2018,03,201803,10.54,9.82,,,,,2018-07-16,%,Badan Pusat Statistik,36,ind1_tingkatmiskin,
9402,2018,03,201803,38.66,9.82,,,,,2018-07-16,%,Badan Pusat Statistik,36,ind1_tingkatmiskin,
9403,2018,03,201803,13.44,9.82,,,,,2018-07-16,%,Badan Pusat Statistik,36,ind1_tingkatmiskin,
9404,2018,03,201803,25.17,9.82,,,,,2018-07-16,%,Badan Pusat Statistik,36,ind1_tingkatmiskin,
9408,2018,03,201803,27.17,9.82,,,,,2018-07-16,%,Badan Pusat Statistik,36,ind1_tingkatmiskin,
9409,2018,03,201803,25.72,9.82,,,,,2018-07-16,%,Badan Pusat Statistik,36,ind1_tingkatmiskin,
9410,2018,03,201803,37.35,9.82,,,,,2018-07-16,%,Badan Pusat Statistik,36,ind1_tingkatmiskin,
9411,2018,03,201803,36.27,9.82,,,,,2018-07-16,%,Badan Pusat Statistik,36,ind1_tingkatmiskin,
9412,2018,03,201803,14.55,9.82,,,,,2018-07-16,%,Badan Pusat Statistik,36,ind1_tingkatmiskin,
9413,2018,03,201803,20.35,9.82,,,,,2018-07-16,%,Badan Pusat Statistik,36,ind1_tingkatmiskin,
9414,2018,03,201803,25.64,9.82,,,,,2018-07-16,%,Badan Pusat Statistik,36,ind1_tingkatmiskin,
9415,2018,03,201803,27.41,9.82,,,,,2018-07-16,%,Badan Pusat Statistik,36,ind1_tingkatmiskin,
9416,2018,03,201803,39.25,9.82,,,,,2018-07-16,%,Badan Pusat Statistik,36,ind1_tingkatmiskin,
9417,2018,03,201803,30.75,9.82,,,,,2018-07-16,%,Badan Pusat Statistik,36,ind1_tingkatmiskin,
9418,2018,03,201803,33.14,9.82,,,,,2018-07-16,%,Badan Pusat Statistik,36,ind1_tingkatmiskin,
9419,2018,03,201803,14.51,9.82,,,,,2018-07-16,%,Badan Pusat Statistik,36,ind1_tingkatmiskin,
9420,2018,03,201803,16.90,9.82,,,,,2018-07-16,%,Badan Pusat Statistik,36,ind1_tingkatmiskin,
9426,2018,03,201803,30.53,9.82,,,,,2018-07-16,%,Badan Pusat Statistik,36,ind1_tingkatmiskin,
9427,2018,03,201803,39.22,9.82,,,,,2018-07-16,%,Badan Pusat Statistik,36,ind1_tingkatmiskin,
9428,2018,03,201803,30.10,9.82,,,,,2018-07-16,%,Badan Pusat Statistik,36,ind1_tingkatmiskin,
9429,2018,03,201803,38.13,9.82,,,,,2018-07-16,%,Badan Pusat Statistik,36,ind1_tingkatmiskin,
9430,2018,03,201803,40.06,9.82,,,,,2018-07-16,%,Badan Pusat Statistik,36,ind1_tingkatmiskin,
9431,2018,03,201803,37.02,9.82,,,,,2018-07-16,%,Badan Pusat Statistik,36,ind1_tingkatmiskin,
9432,2018,03,201803,35.45,9.82,,,,,2018-07-16,%,Badan Pusat Statistik,36,ind1_tingkatmiskin,
9433,2018,03,201803,38.15,9.82,,,,,2018-07-16,%,Badan Pusat Statistik,36,ind1_tingkatmiskin,
9434,2018,03,201803,30.48,9.82,,,,,2018-07-16,%,Badan Pusat Statistik,36,ind1_tingkatmiskin,
9435,2018,03,201803,42.71,9.82,,,,,2018-07-16,%,Badan Pusat Statistik,36,ind1_tingkatmiskin,
9436,2018,03,201803,43.49,9.82,,,,,2018-07-16,%,Badan Pusat Statistik,36,ind1_tingkatmiskin,
9471,2018,03,201803,11.37,9.82,,,,,2018-07-16,%,Badan Pusat Statistik,36,ind1_tingkatmiskin,
1000,2019,03,201903,9.41,9.41,,,,,2019-07-15,%,Badan Pusat Statistik,36,ind1_tingkatmiskin,
1101,2019,03,201903,18.99,9.41,,,,,2019-07-15,%,Badan Pusat Statistik,36,ind1_tingkatmiskin,
1102,2019,03,201903,20.78,9.41,,,,,2019-07-15,%,Badan Pusat Statistik,36,ind1_tingkatmiskin,
1103,2019,03,201903,13.09,9.41,,,,,2019-07-15,%,Badan Pusat Statistik,36,ind1_tingkatmiskin,
1104,2019,03,201903,13.43,9.41,,,,,2019-07-15,%,Badan Pusat Statistik,36,ind1_tingkatmiskin,
1105,2019,03,201903,14.47,9.41,,,,,2019-07-15,%,Badan Pusat Statistik,36,ind1_tingkatmiskin,
1106,2019,03,201903,15.50,9.41,,,,,2019-07-15,%,Badan Pusat Statistik,36,ind1_tingkatmiskin,
1107,2019,03,201903,18.79,9.41,,,,,2019-07-15,%,Badan Pusat Statistik,36,ind1_tingkatmiskin,
1108,2019,03,201903,13.92,9.41,,,,,2019-07-15,%,Badan Pusat Statistik,36,ind1_tingkatmiskin,
1109,2019,03,201903,19.46,9.41,,,,,2019-07-15,%,Badan Pusat Statistik,36,ind1_tingkatmiskin,
1110,2019,03,201903,13.56,9.41,,,,,2019-07-15,%,Badan Pusat Statistik,36,ind1_tingkatmiskin,
1111,2019,03,201903,17.39,9.41,,,,,2019-07-15,%,Badan Pusat Statistik,36,ind1_tingkatmiskin,
1112,2019,03,201903,16.26,9.41,,,,,2019-07-15,%,Badan Pusat Statistik,36,ind1_tingkatmiskin,
1113,2019,03,201903,19.87,9.41,,,,,2019-07-15,%,Badan Pusat Statistik,36,ind1_tingkatmiskin,
